ID,Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status,translation_source
grib2/4/2/0/191/0,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",0,,Seconds prior to initial reference time (defined in Section 1),,,s,Operational,PDF
grib2/4/2/0/191/1,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",1,,Geographical latitude,,,deg N,Operational,PDF
grib2/4/2/0/191/2,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",2,,Geographical longitude,,,deg E,Operational,PDF
grib2/4/2/0/191/3,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",3,,Days since last observation,,,d,Operational,PDF
grib2/4/2/0/191/4,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",4,,Tropical cyclone density track,,,Numeric,Operational,PDF
grib2/4/2/0/191/5,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",5,,Hurricane track in spatiotemporal vicinity,(see Note),154,boolean,Operational,PDF
grib2/4/2/0/191/6,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",6,,Tropical storm track in spatiotemporal vicinity,(see Note),154,boolean,Operational,PDF
grib2/4/2/0/191/7,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",7,,Tropical depression track in spatiotemporal vicinity,(see Note),154,boolean,Operational,PDF
grib2/4/2/0/191/8-191,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",8-191,,Reserved,,,,Operational,PDF
grib2/4/2/0/191/192-254,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",192-254,,Reserved for local use,,,,Operational,PDF
grib2/4/2/0/191/255,Parameter number by product discipline and parameter category,"Product discipline 0 - Meteorological products, parameter category 191: miscellaneous",255,,Missing,,,,Operational,PDF
