ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/18/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",0,,Concentration dans l'air du césium 137,,,Bq m-3,Operational,PDF
grib2/4/2/0/18/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",1,,Concentration dans l'air de l'iode 131,,,Bq m-3,Operational,PDF
grib2/4/2/0/18/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",2,,Concentration dans l'air du polluant radioactif,,,Bq m-3,Operational,PDF
grib2/4/2/0/18/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",3,,Dépôt au sol du césium 137,,,Bq m-2,Operational,PDF
grib2/4/2/0/18/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",4,,Dépôt au sol de l'iode 131,,,Bq m-2,Operational,PDF
grib2/4/2/0/18/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",5,,Dépôt au sol du polluant radioactif,,,Bq m-2,Operational,PDF
grib2/4/2/0/18/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",6,,"Concentration dans l'air du césium 137, intégrée dans le temps",(voir la note 1),2,Bq s m-3,Operational,PDF
grib2/4/2/0/18/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",7,,"Concentration dans l'air de l'iode 131, intégrée dans le temps,(voir la note 1),2,Bq s m-3,Operational,PDF
grib2/4/2/0/18/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",8,,"Concentration dans l'air du polluant radioactif, intégrée dans le temps",(voir la note 1),2,Bq s m-3,Operational,PDF
grib2/4/2/0/18/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",9,,En réserve,,,,Operational,PDF
grib2/4/2/0/18/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",10,,Concentration dans l'air,(voir la note 2),,Bq m-3,Operational,PDF
grib2/4/2/0/18/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",11,,Dépôts humides,,,Bq m-2,Operational,PDF
grib2/4/2/0/18/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",12,,Dépôts secs,,,Bq m-2,Operational,PDF
grib2/4/2/0/18/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",13,,Total des dépôts (humides et secs),,,Bq m-2,Operational,PDF
grib2/4/2/0/18/14,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",14,,Activité massique,(voir la note 2),,Bq kg-1,Operational,PDF
grib2/4/2/0/18/15,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",15,,Concentration maximale dans l'air par couche,,,Bq m-3,Operational,PDF
grib2/4/2/0/18/16,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",16,,Hauteur de la concentration maximale dans l'air,,,m,Operational,PDF
grib2/4/2/0/18/17,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",17,,Concentration dans l'air intégrée sur la colonne,,,Bq m-2,Operational,PDF
grib2/4/2/0/18/18,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",18,,Concentration dans l'air par couche moyennée sur la colonne,,,Bq m-3,Operational,PDF
grib2/4/2/0/18/19-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",19-191,,En réserve,,,,Operational,PDF
grib2/4/2/0/18/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",192-254,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/2/0/18/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 18: radiations",255,,Valeur manquante,,,,Operational,PDF
