ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/1101/10,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,10,,Категория параметра,см. кодовую таблицу 4.1,,4.1,,operational,Original
grib2/4/1101/11,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,11,,Номер параметра,см. кодовую таблицу 4.2,,4.2,,operational,Original
grib2/4/1101/12,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,12,,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,operational,Original
grib2/4/1101/13,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,13,,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,operational,Original
grib2/4/1101/14,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,14,,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,operational,Original
grib2/4/1101/15-16,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,15–16,,Часы отсечения данных после времени начала отсчета,см. примечание 1,,1,,operational,Original
grib2/4/1101/17,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,17,,Минуты отсечения данных после времени начала отсчета,,,,,operational,Original
grib2/4/1101/18,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,18,,Указатель единицы измерения временного диапазона,см. кодовую таблицу 4.4,,4.4,,operational,Original
grib2/4/1101/19-22,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,19–22,,Период действия прогноза в единицах, определенных в октете 18,,,,,Original
grib2/4/1101/23,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,23,,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,operational,Original
grib2/4/1101/24,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,24,,Масштабный коэффициент первой фиксированной поверхности,,,,,operational,Original
grib2/4/1101/25-28,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,25–28,,Масштабированная величина первой фиксированной поверхности,,,,,operational,Original
grib2/4/1101/29,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,29,,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,operational,Original
grib2/4/1101/30,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,30,,Масштабный коэффициент второй фиксированной поверхности (продолж.) (Образец определения продукции 4.1101 — продолж.),,,,,operational,Original
grib2/4/1101/31-34,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,31–34,,Масштабированная величина второй фиксированной поверхности,,,,,operational,Original
grib2/4/1101/35-38,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,35–38,,Общее количество значений данных, отсутствующих в статистическом процессе,,,,,Original
grib2/4/1101/39,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,39,,Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона (см. кодовую таблицу 4.10),,,,,Original
grib2/4/1101/40,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,40,,Тип инкремента времени между последовательными полями, используемыми в статистиче- ском процессе (см. кодовую таблицу 4.11),,,,,Original
grib2/4/1101/41,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,41,,Указатель единицы времени для временного диапазона, за который проводится статистиче- ская обработка (см. кодовую таблицу 4.4),,,,,Original
grib2/4/1101/42-45,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,42–45,,Продолжительность временного диапазона, за который проводится статистическая обработка в единицах, определенных в предыдущем октете,,,,Original
grib2/4/1101/46,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,46,,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,,,operational,Original
grib2/4/1101/47-50,Образец определения продукции 4.1101 — сетка по Хофмеллеру с усреднением или другой,47–50,,Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечание 3),,,,,Original
