ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/79//1,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,10,,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Original
grib2/4/79//2,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,11,,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Original
grib2/4/79//3,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,12–13,,Тип химических составляющих атмосферы,см. кодовую таблицу 4.230,,4.230,,Original
grib2/4/79//4,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,14,,Источник или поглотитель,см. кодовую таблицу 4.238,,4.238,,Original
grib2/4/79//5,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,15,,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Original
grib2/4/79//6,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,16,,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Original
grib2/4/79//7,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,17,,Указатель процесса подготовки прогноза (определяется центром-поставщиком),,,,,Original
grib2/4/79//8,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,18–19,,Часы отсечения данных после времени начала отсчета,см. примечание 1,,1,,Original
grib2/4/79//9,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,20,,Минуты отсечения данных после времени начала отсчета,,,,,Original
grib2/4/79//10,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,21,,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Original
grib2/4/79//11,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,22–25,,Период действия прогноза в единицах, определенных в октете 20,см. примечание 2,,2,Original
grib2/4/79//12,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,26,,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Original
grib2/4/79//13,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,27,,Масштабный коэффициент первой фиксированной поверхности,,,,,Original
grib2/4/79//14,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,28–31,,Масштабированная величина первой фиксированной поверхности,,,,,Original
grib2/4/79//15,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,32,,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Original
grib2/4/79//16,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,33,,Масштабный коэффициент второй фиксированной поверхности,,,,,Original
grib2/4/79//17,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,34–37,,Масштабированная величина второй фиксированной поверхности,,,,,Original
grib2/4/79//18,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,38,,Тип ансамблевого прогноза (продолж.) (Образец определения продукции 4.79 — продолж.),см. кодовую таблицу 4.6,,4.6,,Original
grib2/4/79//19,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,39,,Количество возмущений,,,,,Original
grib2/4/79//20,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,40,,Количество прогнозов в ансамбле,,,,,Original
grib2/4/79//21,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,41–42,,Год окончания всего временного интервала,,,,,Original
grib2/4/79//22,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,43,,Месяц окончания всего временного интервала,,,,,Original
grib2/4/79//23,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,44,,День окончания всего временного интервала,,,,,Original
grib2/4/79//24,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,45,,Час окончания всего временного интервала,,,,,Original
grib2/4/79//25,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,46,,Минута окончания всего временного интервала,,,,,Original
grib2/4/79//26,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,47,,Секунда окончания всего временного интервала,,,,,Original
grib2/4/79//27,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,48,,n — количество спецификаций временного диапазона, описывающих временные интер- валы, используемые для расчета статистически обработанного поля,,,Original
grib2/4/79//28,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,49–52,,Общее количество значений данных, отсутствующих в статистическом процессе,,,,Original
grib2/4/79//29,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,53–64,,Спецификация наиболее удаленного (или единственного) временного диапазона, за который проводится статистическая обработка,,,,Original
grib2/4/79//30,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,53,,Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного интервала (см. кодовую таблицу 4.10),,,,Original
grib2/4/79//31,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,54,,Тип инкремента времени между последовательными полями, используемыми в статистиче- ской обработке (см. кодовую таблицу 4.11),,,,Original
grib2/4/79//32,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,55,,Указатель единицы времени для временного диапазона, за который проводится статистиче- ская обработка (см. кодовую таблицу 4.4),,,,Original
grib2/4/79//33,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,56–59,,Продолжительность временного диапазона, за который проводится статистическая обработка, в единицах, определенных в предыдущем октете,,Original
grib2/4/79//34,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,60,,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,,,Original
grib2/4/79//35,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,61–64,,Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечания 3 и 4),,,,Original
grib2/4/79//36,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,65–nn,,Эти октеты включаются, только если n > 1, где nn = 52 + 12 x n,,,Original
grib2/4/79//37,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,65–76,,Как в октетах 53–64, следующий наиболее удаленный шаг обработки,,,,Original
grib2/4/79//38,Образец определения продукции 4.79 — индивидуальный ансамблевый прогноз,,77–nn,,Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 53–64, при необходимости повторяется,,,Original
