ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/234/1,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,1,,"Cultivos, agricultura mixta",,,,Operational,Original
grib2/4/234/2,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,2,,Hierba corta,,,,Operational,Original
grib2/4/234/3,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,3,,Árboles perennes de hoja acicular,,,,Operational,Original
grib2/4/234/4,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,4,,Árboles caducifolios de hoja acicular,,,,Operational,Original
grib2/4/234/5,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,5,,Árboles caducifolios de hoja ancha,,,,Operational,Original
grib2/4/234/6,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,6,,Árboles perennes de hoja ancha,,,,Operational,Original
grib2/4/234/7,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,7,,Hierba alta,,,,Operational,Original
grib2/4/234/8,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,8,,Desierto,,,,Operational,Original
grib2/4/234/9,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,9,,Tundra,,,,Operational,Original
grib2/4/234/10,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,10,,Cultivos de regadío,,,,Operational,Original
grib2/4/234/11,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,11,,Semidesierto,,,,Operational,Original
grib2/4/234/12,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,12,,Casquetes de hielo y glaciares,,,,Operational,Original
grib2/4/234/13,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,13,,Ciénagas y pantanos,,,,Operational,Original
grib2/4/234/14,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,14,,Aguas interiores,,,,Operational,Original
grib2/4/234/15,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,15,,Océano,,,,Operational,Original
grib2/4/234/16,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,16,,Arbustos perennes,,,,Operational,Original
grib2/4/234/17,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,17,,Arbustos caducifolios,,,,Operational,Original
grib2/4/234/18,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,18,,Bosque mixto,,,,Operational,Original
grib2/4/234/19,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,19,,Bosque interrumpido,,,,Operational,Original
grib2/4/234/20,Tabla de cifrado 4.234 – Fracción de la cubierta vegetal (se utilizará como parámetro con particiones en el modelo de definición del producto 4.53 ó 4.54),,20,,Mezcla de tierra y agua,,,,Operational,Original
