ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/3/0/15,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",15,1,Forme de la Terre,(voir la table de code 3.2),,3.2,,Operational,Original
grib2/3/0/16,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",16,1,Facteur d'échelle du rayon de la Terre sphérique,,,,,Operational,Original
grib2/3/0/17-20,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",17-20,4,Valeur ajustée du rayon de la Terre sphérique,,,,,Operational,Original
grib2/3/0/21,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",21,1,Facteur d'échelle du grand axe de la Terre ellipsoïdale aplatie,,,,,Operational,Original
grib2/3/0/22-25,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",22-25,4,Valeur ajustée du grand axe de la Terre ellipsoïdale aplatie,,,,,Operational,Original
grib2/3/0/26,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",26,1,Facteur d'échelle du petit axe de la Terre ellipsoïdale aplatie,,,,,Operational,Original
grib2/3/0/27-30,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",27-30,4,Valeur ajustée du petit axe de la Terre ellipsoïdale aplatie,,,,,Operational,Original
grib2/3/0/31-34,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",31-34,4,Ni - nombre de points le long d'un parallèle,,,,,Operational,Original
grib2/3/0/35-38,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",35-38,4,Nj - nombre de points le long d'un méridien,,,,,Operational,Original
grib2/3/0/39-42,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",39-42,4,Angle de base du domaine de production initial,(voir la note 1),9,,,Operational,Original
grib2/3/0/43-46,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",43-46,4,Subdivisions de l'angle de base utilisées pour indiquer les longitudes et latitudes extrêmes et les incréments de direction,(voir la note 1),9,,,Operational,Original
grib2/3/0/47-50,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",47-50,4,La1 - latitude du premier point de la grille,(voir la note 1),9,,,Operational,Original
grib2/3/0/51-54,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",51-54,4,Lo1 - longitude du premier point de la grille,(voir la note 1),,,,Operational,Original
grib2/3/0/55,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",55,1,Indicateurs de résolution et de composantes,(voir la table d'indicateurs 3.3),,,3.3,Operational,Original
grib2/3/0/56-59,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",56-59,4,La2 - latitude du dernier point de la grille,(voir la note 1),9,,,Operational,Original
grib2/3/0/60-63,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",60-63,4,Lo2 - longitude du dernier point de la grille,(voir la note 1),9,,,Operational,Original
grib2/3/0/64-67,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",64-67,4,Di - incrément de la direction i,(voir les notes 1 et 5),"9,45",,,Operational,Original
grib2/3/0/68-71,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",68-71,4,Dj - incrément de la direction j,(voir les notes 1 et 5),"9,45",,,Operational,Original
grib2/3/0/72,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",72,1,Mode d'exploration,(voir la table d'indicateurs 3.4),,,3.4,Operational,Original
grib2/3/0/73-nn,"Modèle de définition de la grille 3.0 — Grille latitude/longitude (ou équidistante cylindrique, ou Plate Carrée)",73-nn,,Liste de nombre de points le long de chaque méridien ou parallèle (ces octets ne s'appliquent qu'aux grilles quasi régulières dont il est question dans les notes 2 et 3),"(voir les notes 2, 3 et 7)","4,15,124",,,Operational,Original
